lead_code,call_type,disposition,duration,start_time,transcript_json
LDSMFG_157126,BOT,NO_ANSWER,97,2025-01-29,{}
LDSMFG_128916,BOT,NO_ANSWER,42,2025-01-21,{}
LDSMFG_110777,BOT,NO_ANSWER,107,2025-01-25,{}
LDSMFG_114805,BOT,NO_ANSWER,200,2025-01-15,{}
LDSMFG_196794,BOT,NO_ANSWER,44,2025-01-30,{}
LDSMFG_161187,BOT,NO_ANSWER,61,2025-01-06,{}
LDSMFG_199070,BOT,ANSWERED,145,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_120584,BOT,NO_ANSWER,200,2025-01-19,{}
LDSMFG_129695,BOT,NO_ANSWER,283,2025-01-25,{}
LDSMFG_164420,BOT,NO_ANSWER,100,2025-01-21,{}
LDSMFG_101882,BOT,BUSY,162,2025-01-23,{}
LDSMFG_148747,BOT,NO_ANSWER,155,2025-01-19,{}
LDSMFG_138902,BOT,NO_ANSWER,184,2025-01-15,{}
LDSMFG_105723,BOT,NO_ANSWER,119,2025-01-25,{}
LDSMFG_142795,BOT,NO_ANSWER,151,2025-01-09,{}
LDSMFG_112196,BOT,NO_ANSWER,132,2025-01-20,{}
LDSMFG_149467,BOT,ANSWERED,103,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_174235,BOT,NO_ANSWER,27,2025-01-06,{}
LDSMFG_182235,BOT,NO_ANSWER,100,2025-01-19,{}
LDSMFG_190591,BOT,ANSWERED,220,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_151521,BOT,NO_ANSWER,32,2025-01-09,{}
LDSMFG_190946,BOT,ANSWERED,94,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_129994,BOT,ANSWERED,164,2025-01-02,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141201,BOT,NO_ANSWER,299,2025-01-29,{}
LDSMFG_155952,BOT,NO_ANSWER,276,2025-01-23,{}
LDSMFG_136801,BOT,NO_ANSWER,93,2025-01-26,{}
LDSMFG_175359,BOT,NO_ANSWER,289,2025-01-10,{}
LDSMFG_144626,BOT,NO_ANSWER,73,2025-01-15,{}
LDSMFG_195159,BOT,NO_ANSWER,228,2025-01-13,{}
LDSMFG_118918,BOT,NO_ANSWER,260,2025-01-10,{}
LDSMFG_193332,BOT,BUSY,167,2025-01-22,{}
LDSMFG_179552,BOT,ANSWERED,136,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_197746,BOT,NO_ANSWER,132,2025-01-06,{}
LDSMFG_150189,BOT,ANSWERED,86,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_118750,BOT,BUSY,121,2025-01-14,{}
LDSMFG_105197,BOT,NO_ANSWER,226,2025-01-15,{}
LDSMFG_166885,BOT,NO_ANSWER,193,2025-01-03,{}
LDSMFG_160130,BOT,ANSWERED,194,2025-01-19,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_155342,BOT,NO_ANSWER,177,2025-01-13,{}
LDSMFG_135648,BOT,BUSY,209,2025-01-04,{}
LDSMFG_179730,BOT,NO_ANSWER,14,2025-01-20,{}
LDSMFG_172981,BOT,NO_ANSWER,163,2025-01-11,{}
LDSMFG_141378,BOT,BUSY,76,2025-01-27,{}
LDSMFG_193625,BOT,ANSWERED,225,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_196164,BOT,NO_ANSWER,151,2025-01-02,{}
LDSMFG_188497,BOT,NO_ANSWER,50,2025-01-14,{}
LDSMFG_114000,BOT,NO_ANSWER,135,2025-01-23,{}
LDSMFG_132700,BOT,NO_ANSWER,273,2025-01-04,{}
LDSMFG_139109,BOT,NO_ANSWER,83,2025-01-20,{}
LDSMFG_102323,BOT,NO_ANSWER,93,2025-01-16,{}
LDSMFG_125809,BOT,ANSWERED,94,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_124471,BOT,NO_ANSWER,73,2025-01-28,{}
LDSMFG_182949,BOT,NO_ANSWER,140,2025-01-16,{}
LDSMFG_100457,BOT,NO_ANSWER,278,2025-01-10,{}
LDSMFG_177292,BOT,NO_ANSWER,140,2025-01-24,{}
LDSMFG_147898,BOT,ANSWERED,280,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_175727,BOT,BUSY,56,2025-01-14,{}
LDSMFG_115297,BOT,ANSWERED,264,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_117284,BOT,ANSWERED,120,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_193283,BOT,NO_ANSWER,58,2025-01-30,{}
LDSMFG_198346,BOT,ANSWERED,80,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121057,BOT,NO_ANSWER,42,2025-01-15,{}
LDSMFG_161316,BOT,BUSY,278,2025-01-27,{}
LDSMFG_177195,BOT,ANSWERED,194,2025-01-12,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_101574,BOT,ANSWERED,280,2025-01-02,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_104168,BOT,BUSY,273,2025-01-09,{}
LDSMFG_158738,BOT,NO_ANSWER,289,2025-01-05,{}
LDSMFG_172712,BOT,NO_ANSWER,215,2025-01-13,{}
LDSMFG_109707,BOT,NO_ANSWER,287,2025-01-24,{}
LDSMFG_144189,BOT,ANSWERED,285,2025-01-02,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_164962,BOT,NO_ANSWER,270,2025-01-05,{}
LDSMFG_107521,BOT,ANSWERED,269,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_187928,BOT,NO_ANSWER,36,2025-01-01,{}
LDSMFG_132574,BOT,NO_ANSWER,180,2025-01-29,{}
LDSMFG_127853,BOT,ANSWERED,148,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_113275,BOT,NO_ANSWER,154,2025-01-09,{}
LDSMFG_181677,BOT,ANSWERED,44,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_113953,BOT,NO_ANSWER,39,2025-01-07,{}
LDSMFG_157161,BOT,ANSWERED,264,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_185361,BOT,NO_ANSWER,299,2025-01-07,{}
LDSMFG_178374,BOT,NO_ANSWER,271,2025-01-30,{}
LDSMFG_125810,BOT,NO_ANSWER,40,2025-01-03,{}
LDSMFG_146800,BOT,BUSY,283,2025-01-16,{}
LDSMFG_178138,BOT,ANSWERED,163,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_135566,BOT,NO_ANSWER,15,2025-01-12,{}
LDSMFG_150473,BOT,ANSWERED,71,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_140015,BOT,NO_ANSWER,219,2025-01-20,{}
LDSMFG_165373,BOT,ANSWERED,53,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_175204,BOT,NO_ANSWER,174,2025-01-17,{}
LDSMFG_186554,BOT,NO_ANSWER,60,2025-01-21,{}
LDSMFG_181651,BOT,BUSY,174,2025-01-04,{}
LDSMFG_199971,BOT,ANSWERED,238,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_193616,BOT,NO_ANSWER,97,2025-01-18,{}
LDSMFG_127576,BOT,NO_ANSWER,34,2025-01-21,{}
LDSMFG_128758,BOT,NO_ANSWER,232,2025-01-10,{}
LDSMFG_154674,BOT,NO_ANSWER,22,2025-01-11,{}
LDSMFG_149256,BOT,BUSY,25,2025-01-17,{}
LDSMFG_170576,BOT,NO_ANSWER,283,2025-01-21,{}
LDSMFG_132513,BOT,NO_ANSWER,275,2025-01-22,{}
LDSMFG_105372,BOT,NO_ANSWER,28,2025-01-19,{}
LDSMFG_199410,BOT,NO_ANSWER,200,2025-01-30,{}
LDSMFG_132659,BOT,NO_ANSWER,73,2025-01-05,{}
LDSMFG_187060,BOT,NO_ANSWER,194,2025-01-01,{}
LDSMFG_127660,BOT,NO_ANSWER,258,2025-01-25,{}
LDSMFG_188752,BOT,NO_ANSWER,54,2025-01-23,{}
LDSMFG_101227,BOT,NO_ANSWER,242,2025-01-20,{}
LDSMFG_191730,BOT,ANSWERED,79,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_123920,BOT,NO_ANSWER,144,2025-01-29,{}
LDSMFG_111355,BOT,ANSWERED,108,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_185016,BOT,ANSWERED,19,2025-01-04,{}
LDSMFG_185808,BOT,NO_ANSWER,284,2025-01-19,{}
LDSMFG_139494,BOT,NO_ANSWER,277,2025-01-11,{}
LDSMFG_183180,BOT,NO_ANSWER,164,2025-01-20,{}
LDSMFG_158721,BOT,ANSWERED,217,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143120,BOT,NO_ANSWER,47,2025-01-16,{}
LDSMFG_174374,BOT,NO_ANSWER,147,2025-01-19,{}
LDSMFG_141548,BOT,ANSWERED,33,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_122177,BOT,ANSWERED,98,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_194579,BOT,BUSY,109,2025-01-09,{}
LDSMFG_130808,BOT,NO_ANSWER,88,2025-01-23,{}
LDSMFG_111004,BOT,NO_ANSWER,190,2025-01-12,{}
LDSMFG_106306,BOT,ANSWERED,189,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_148397,BOT,ANSWERED,283,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_171239,BOT,NO_ANSWER,263,2025-01-13,{}
LDSMFG_153747,BOT,NO_ANSWER,199,2025-01-17,{}
LDSMFG_164388,BOT,ANSWERED,181,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_164987,BOT,ANSWERED,183,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_133978,BOT,NO_ANSWER,1,2025-01-27,{}
LDSMFG_150651,BOT,NO_ANSWER,260,2025-01-28,{}
LDSMFG_106268,BOT,NO_ANSWER,214,2025-01-02,{}
LDSMFG_147319,BOT,NO_ANSWER,199,2025-01-17,{}
LDSMFG_141402,BOT,NO_ANSWER,271,2025-01-28,{}
LDSMFG_124314,BOT,NO_ANSWER,23,2025-01-13,{}
LDSMFG_138455,BOT,NO_ANSWER,269,2025-01-03,{}
LDSMFG_173808,BOT,NO_ANSWER,139,2025-01-23,{}
LDSMFG_109298,BOT,ANSWERED,183,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_171340,BOT,NO_ANSWER,43,2025-01-27,{}
LDSMFG_190131,BOT,ANSWERED,172,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_105706,BOT,NO_ANSWER,133,2025-01-13,{}
LDSMFG_143887,BOT,NO_ANSWER,57,2025-01-11,{}
LDSMFG_117495,BOT,NO_ANSWER,296,2025-01-11,{}
LDSMFG_132791,BOT,ANSWERED,211,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_153735,BOT,NO_ANSWER,237,2025-01-29,{}
LDSMFG_170948,BOT,NO_ANSWER,89,2025-01-04,{}
LDSMFG_112018,BOT,ANSWERED,135,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_134311,BOT,NO_ANSWER,209,2025-01-20,{}
LDSMFG_164726,BOT,NO_ANSWER,132,2025-01-27,{}
LDSMFG_131379,BOT,NO_ANSWER,54,2025-01-02,{}
LDSMFG_190093,BOT,ANSWERED,62,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_124485,BOT,NO_ANSWER,114,2025-01-24,{}
LDSMFG_178470,BOT,NO_ANSWER,173,2025-01-17,{}
LDSMFG_182604,BOT,BUSY,137,2025-01-28,{}
LDSMFG_182301,BOT,NO_ANSWER,13,2025-01-07,{}
LDSMFG_134238,BOT,ANSWERED,106,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_154867,BOT,ANSWERED,185,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_186829,BOT,NO_ANSWER,155,2025-01-16,{}
LDSMFG_133226,BOT,BUSY,243,2025-01-24,{}
LDSMFG_177795,BOT,ANSWERED,183,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_188589,BOT,NO_ANSWER,251,2025-01-07,{}
LDSMFG_114275,BOT,NO_ANSWER,17,2025-01-06,{}
LDSMFG_118559,BOT,BUSY,222,2025-01-15,{}
LDSMFG_155739,BOT,NO_ANSWER,86,2025-01-06,{}
LDSMFG_124887,BOT,NO_ANSWER,109,2025-01-04,{}
LDSMFG_181281,BOT,BUSY,178,2025-01-06,{}
LDSMFG_116323,BOT,BUSY,154,2025-01-11,{}
LDSMFG_199373,BOT,NO_ANSWER,7,2025-01-24,{}
LDSMFG_127530,BOT,NO_ANSWER,32,2025-01-04,{}
LDSMFG_169334,BOT,ANSWERED,218,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_151872,BOT,NO_ANSWER,249,2025-01-12,{}
LDSMFG_128445,BOT,NO_ANSWER,67,2025-01-27,{}
LDSMFG_113822,BOT,NO_ANSWER,218,2025-01-05,{}
LDSMFG_128305,BOT,NO_ANSWER,236,2025-01-04,{}
LDSMFG_168114,BOT,ANSWERED,264,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_135363,BOT,NO_ANSWER,15,2025-01-26,{}
LDSMFG_127143,BOT,NO_ANSWER,39,2025-01-23,{}
LDSMFG_116189,BOT,NO_ANSWER,238,2025-01-29,{}
LDSMFG_165362,BOT,BUSY,21,2025-01-15,{}
LDSMFG_141684,BOT,NO_ANSWER,219,2025-01-08,{}
LDSMFG_127338,BOT,NO_ANSWER,154,2025-01-16,{}
LDSMFG_120858,BOT,ANSWERED,83,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_147118,BOT,ANSWERED,265,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102555,BOT,NO_ANSWER,262,2025-01-02,{}
LDSMFG_117118,BOT,NO_ANSWER,274,2025-01-27,{}
LDSMFG_144307,BOT,NO_ANSWER,252,2025-01-14,{}
LDSMFG_189222,BOT,BUSY,113,2025-01-12,{}
LDSMFG_119312,BOT,NO_ANSWER,150,2025-01-17,{}
LDSMFG_123282,BOT,ANSWERED,229,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_182234,BOT,ANSWERED,221,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_116683,BOT,BUSY,168,2025-01-05,{}
LDSMFG_158165,BOT,NO_ANSWER,261,2025-01-23,{}
LDSMFG_104547,BOT,NO_ANSWER,288,2025-01-07,{}
LDSMFG_148991,BOT,ANSWERED,288,2025-01-19,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_136910,BOT,ANSWERED,89,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_106621,BOT,NO_ANSWER,177,2025-01-18,{}
LDSMFG_179721,BOT,NO_ANSWER,13,2025-01-17,{}
LDSMFG_196926,BOT,NO_ANSWER,133,2025-01-27,{}
LDSMFG_195115,BOT,ANSWERED,220,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110259,BOT,NO_ANSWER,173,2025-01-01,{}
LDSMFG_146165,BOT,NO_ANSWER,146,2025-01-20,{}
LDSMFG_141885,BOT,BUSY,190,2025-01-24,{}
LDSMFG_163537,BOT,ANSWERED,28,2025-01-04,{}
LDSMFG_110143,BOT,ANSWERED,69,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_179331,BOT,NO_ANSWER,151,2025-01-02,{}
LDSMFG_186013,BOT,NO_ANSWER,272,2025-01-11,{}
LDSMFG_180724,BOT,NO_ANSWER,291,2025-01-20,{}
LDSMFG_180001,BOT,NO_ANSWER,292,2025-01-17,{}
LDSMFG_141987,BOT,NO_ANSWER,252,2025-01-24,{}
LDSMFG_199951,BOT,NO_ANSWER,75,2025-01-18,{}
LDSMFG_120011,BOT,NO_ANSWER,286,2025-01-21,{}
LDSMFG_111473,BOT,BUSY,149,2025-01-02,{}
LDSMFG_141167,BOT,ANSWERED,43,2025-01-08,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_162502,BOT,NO_ANSWER,131,2025-01-27,{}
LDSMFG_150450,BOT,NO_ANSWER,89,2025-01-26,{}
LDSMFG_102693,BOT,BUSY,148,2025-01-03,{}
LDSMFG_136252,BOT,ANSWERED,289,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100118,BOT,ANSWERED,101,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_114666,BOT,BUSY,266,2025-01-06,{}
LDSMFG_191649,BOT,ANSWERED,145,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172389,BOT,NO_ANSWER,87,2025-01-18,{}
LDSMFG_111325,BOT,NO_ANSWER,216,2025-01-28,{}
LDSMFG_142622,BOT,ANSWERED,7,2025-01-20,{}
LDSMFG_196345,BOT,ANSWERED,207,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110013,BOT,ANSWERED,90,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102519,BOT,NO_ANSWER,269,2025-01-16,{}
LDSMFG_114788,BOT,NO_ANSWER,160,2025-01-02,{}
LDSMFG_152664,BOT,NO_ANSWER,296,2025-01-27,{}
LDSMFG_120838,BOT,ANSWERED,140,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_119431,BOT,ANSWERED,223,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_129754,BOT,NO_ANSWER,36,2025-01-12,{}
LDSMFG_154990,BOT,NO_ANSWER,235,2025-01-30,{}
LDSMFG_130803,BOT,ANSWERED,289,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_153909,BOT,NO_ANSWER,228,2025-01-23,{}
LDSMFG_135637,BOT,NO_ANSWER,27,2025-01-22,{}
LDSMFG_170664,BOT,NO_ANSWER,101,2025-01-01,{}
LDSMFG_175853,BOT,ANSWERED,118,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156315,BOT,BUSY,186,2025-01-27,{}
LDSMFG_122509,BOT,ANSWERED,96,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_153877,BOT,NO_ANSWER,156,2025-01-04,{}
LDSMFG_183850,BOT,ANSWERED,83,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_177790,BOT,NO_ANSWER,134,2025-01-06,{}
LDSMFG_197206,BOT,NO_ANSWER,153,2025-01-26,{}
LDSMFG_109327,BOT,NO_ANSWER,271,2025-01-07,{}
LDSMFG_110586,BOT,NO_ANSWER,173,2025-01-24,{}
LDSMFG_115695,BOT,NO_ANSWER,19,2025-01-24,{}
LDSMFG_193481,BOT,NO_ANSWER,2,2025-01-21,{}
LDSMFG_190689,BOT,BUSY,35,2025-01-01,{}
LDSMFG_160283,BOT,NO_ANSWER,64,2025-01-08,{}
LDSMFG_163040,BOT,NO_ANSWER,208,2025-01-11,{}
LDSMFG_180711,BOT,NO_ANSWER,227,2025-01-10,{}
LDSMFG_134377,BOT,ANSWERED,250,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_111761,BOT,NO_ANSWER,105,2025-01-16,{}
LDSMFG_153612,BOT,NO_ANSWER,148,2025-01-20,{}
LDSMFG_140103,BOT,NO_ANSWER,293,2025-01-05,{}
LDSMFG_119694,BOT,NO_ANSWER,191,2025-01-20,{}
LDSMFG_166265,BOT,ANSWERED,102,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_160553,BOT,NO_ANSWER,165,2025-01-11,{}
LDSMFG_177730,BOT,NO_ANSWER,96,2025-01-28,{}
LDSMFG_130791,BOT,BUSY,162,2025-01-24,{}
LDSMFG_150506,BOT,NO_ANSWER,212,2025-01-16,{}
LDSMFG_160068,BOT,ANSWERED,293,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_160408,BOT,NO_ANSWER,86,2025-01-01,{}
LDSMFG_183869,BOT,NO_ANSWER,276,2025-01-12,{}
LDSMFG_161078,BOT,NO_ANSWER,256,2025-01-05,{}
LDSMFG_195433,BOT,NO_ANSWER,265,2025-01-10,{}
LDSMFG_122585,BOT,ANSWERED,168,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121238,BOT,NO_ANSWER,203,2025-01-16,{}
LDSMFG_155247,BOT,ANSWERED,58,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_106420,BOT,BUSY,118,2025-01-07,{}
LDSMFG_164588,BOT,NO_ANSWER,251,2025-01-24,{}
LDSMFG_104261,BOT,BUSY,250,2025-01-24,{}
LDSMFG_196344,BOT,BUSY,128,2025-01-28,{}
LDSMFG_129612,BOT,NO_ANSWER,225,2025-01-27,{}
LDSMFG_146146,BOT,ANSWERED,226,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_132246,BOT,NO_ANSWER,83,2025-01-14,{}
LDSMFG_115730,BOT,NO_ANSWER,144,2025-01-02,{}
LDSMFG_146912,BOT,ANSWERED,72,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_184721,BOT,NO_ANSWER,23,2025-01-13,{}
LDSMFG_173926,BOT,NO_ANSWER,89,2025-01-26,{}
LDSMFG_191188,BOT,NO_ANSWER,63,2025-01-07,{}
LDSMFG_193043,BOT,NO_ANSWER,44,2025-01-30,{}
LDSMFG_174567,BOT,NO_ANSWER,152,2025-01-10,{}
LDSMFG_179498,BOT,NO_ANSWER,165,2025-01-11,{}
LDSMFG_126433,BOT,ANSWERED,273,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_152203,BOT,ANSWERED,226,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_137932,BOT,NO_ANSWER,57,2025-01-20,{}
LDSMFG_162382,BOT,NO_ANSWER,13,2025-01-06,{}
LDSMFG_146226,BOT,ANSWERED,62,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_109999,BOT,ANSWERED,68,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_112580,BOT,NO_ANSWER,171,2025-01-28,{}
LDSMFG_118065,BOT,NO_ANSWER,227,2025-01-21,{}
LDSMFG_138339,BOT,BUSY,26,2025-01-01,{}
LDSMFG_156173,BOT,ANSWERED,94,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_154274,BOT,ANSWERED,289,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_106311,BOT,NO_ANSWER,207,2025-01-06,{}
LDSMFG_185038,BOT,BUSY,222,2025-01-13,{}
LDSMFG_182998,BOT,ANSWERED,167,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_160738,BOT,NO_ANSWER,129,2025-01-05,{}
LDSMFG_101900,BOT,NO_ANSWER,87,2025-01-08,{}
LDSMFG_126588,BOT,BUSY,170,2025-01-21,{}
LDSMFG_122507,BOT,BUSY,77,2025-01-05,{}
LDSMFG_103865,BOT,NO_ANSWER,220,2025-01-25,{}
LDSMFG_190957,BOT,ANSWERED,104,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_180866,BOT,ANSWERED,64,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_190614,BOT,BUSY,205,2025-01-11,{}
LDSMFG_111993,BOT,NO_ANSWER,1,2025-01-16,{}
LDSMFG_142850,BOT,NO_ANSWER,264,2025-01-29,{}
LDSMFG_137992,BOT,ANSWERED,103,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_196587,BOT,ANSWERED,203,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_127100,BOT,NO_ANSWER,168,2025-01-11,{}
LDSMFG_153733,BOT,NO_ANSWER,27,2025-01-28,{}
LDSMFG_110169,BOT,NO_ANSWER,208,2025-01-11,{}
LDSMFG_151667,BOT,NO_ANSWER,259,2025-01-06,{}
LDSMFG_188417,BOT,NO_ANSWER,37,2025-01-04,{}
LDSMFG_106095,BOT,NO_ANSWER,223,2025-01-17,{}
LDSMFG_138452,BOT,NO_ANSWER,157,2025-01-25,{}
LDSMFG_182032,BOT,NO_ANSWER,18,2025-01-05,{}
LDSMFG_142780,BOT,NO_ANSWER,78,2025-01-06,{}
LDSMFG_101426,BOT,NO_ANSWER,82,2025-01-05,{}
LDSMFG_115935,BOT,NO_ANSWER,197,2025-01-14,{}
LDSMFG_141129,BOT,ANSWERED,114,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_161805,BOT,NO_ANSWER,218,2025-01-23,{}
LDSMFG_193039,BOT,ANSWERED,127,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108676,BOT,NO_ANSWER,109,2025-01-24,{}
LDSMFG_177083,BOT,NO_ANSWER,42,2025-01-24,{}
LDSMFG_149662,BOT,ANSWERED,133,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_174993,BOT,NO_ANSWER,274,2025-01-23,{}
LDSMFG_159679,BOT,NO_ANSWER,144,2025-01-24,{}
LDSMFG_121173,BOT,ANSWERED,183,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_168106,BOT,BUSY,98,2025-01-17,{}
LDSMFG_197456,BOT,NO_ANSWER,64,2025-01-11,{}
LDSMFG_158523,BOT,NO_ANSWER,124,2025-01-28,{}
LDSMFG_176132,BOT,NO_ANSWER,188,2025-01-20,{}
LDSMFG_153107,BOT,BUSY,92,2025-01-14,{}
LDSMFG_148835,BOT,NO_ANSWER,149,2025-01-03,{}
LDSMFG_180463,BOT,BUSY,231,2025-01-16,{}
LDSMFG_150347,BOT,NO_ANSWER,272,2025-01-03,{}
LDSMFG_159323,BOT,ANSWERED,226,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_179854,BOT,NO_ANSWER,220,2025-01-27,{}
LDSMFG_194861,BOT,NO_ANSWER,36,2025-01-27,{}
LDSMFG_104534,BOT,NO_ANSWER,279,2025-01-23,{}
LDSMFG_158282,BOT,NO_ANSWER,53,2025-01-06,{}
